"playerID"
"0"
"8445071"
"8445135"
"8445191"
"8445571"
"8445744"
"8445802"
"8445844"
"8445874"
"8446581"
"8446669"
"8447289"
"8447348"
"8447522"
"8447594"
"8448154"
"8449025"
"8449817"
"8450137"
"8445044"
"8445314"
"8445740"
"8445873"
"8446580"
"8447013"
"8447761"
"8447832"
"8448013"
"8448052"
"8448246"
"8448336"
"8448456"
"8449049"
"8449181"
"8449841"
"8449990"
"8450014"
"8449048"
"8448011"
"8449231"
"8447616"
"8447907"
"8448119"
"8449997"
"8444861"
"8447848"
"8445536"
"8447545"
"8449156"
"8450013"
"8484086"
"8484089"
"8484090"
"8484091"
"8484097"
"8445496"
"8445497"
"8445914"
"8448441"
"8447037"
"8445168"
"8444956"
"8446463"
"8448584"
"8449310"
"8449551"
"8484092"
"8484096"
"8445972"
"8446761"
"8447791"
"8448349"
"8450044"
"8445326"
"8445330"
"8447815"
"8449072"
"8449843"
"8450017"
"8447816"
"8449087"
"8449382"
"8447637"
"8448212"
"8447674"
"8447796"
"8449918"
"8447890"
"8448332"
"8484093"
"8484098"
"8447765"
"8446629"
"8449090"
"8449199"
"8448315"
"8445317"
"8445962"
"8446716"
"8484082"
"8484087"
"8445134"
"8445471"
"8445133"
"8449075"
"8449145"
"8450103"
"8447035"
"8445131"
"8448030"
"8444936"
"8448087"
"8484094"
"8445882"
"8447110"
"8448948"
"8446767"
"8445255"
"8446886"
"8445644"
"8444967"
"8445127"
"8445319"
"8446514"
"8447143"
"8447896"
"8449007"
"8449045"
"8449253"
"8450150"
"8484085"
"8447518"
"8447606"
"8447888"
"8446643"
"8446644"
"8449141"
"8446492"
"8445312"
"8445136"
"8446907"
"8446298"
"8449133"
"8445061"
"8445969"
"8446564"
"8448055"
"8484084"
"8484095"
"8447111"
"8447272"
"8447641"
"8447655"
"8446616"
"8447323"
"8447794"
"8449077"
"8449856"
"8445308"
"8445340"
"8445541"
"8445911"
"8446755"
"8446785"
"8447521"
"8447876"
"8447908"
"8447912"
"8448297"
"8448462"
"8448934"
"8449920"
"8448310"
"8449129"
"8446300"
"8445854"
"8450120"
"8450000"
"8445743"
"8449002"
"8447999"
"8449059"
"8446489"
"8446493"
"8446662"
"8446727"
"8447517"
"8484083"
"8484088"
"8445152"
"8445514"
"8445843"
"8445955"
"8447741"
"8447859"
"8449082"
"8449392"
"8450153"
"8445047"
"8447328"
"8447371"
"8447465"
"8448101"
"8450012"
"8446914"
"8447216"
"8449038"
"8449189"
"8445306"
"8447181"
"8447795"
"8445648"
"8450104"
"8445068"
"8445959"
"8450099"
"8446897"
"8446703"
"8447466"
"8445178"
"8444851"
"8445578"
"8445346"
"8445109"
"8446665"
"8448141"
"8447329"
"8448039"
"8444855"
"8445148"
"8445529"
"8445535"
"8446152"
"8447098"
"8447573"
"8447913"
"8448314"
"8449232"
"8449850"
"8445162"
"8446558"
"8447283"
"8447887"
"8449024"
"8449987"
"8445143"
"8446877"
"8447779"
"8444998"
"8445142"
"8445345"
"8445940"
"8445968"
"8446750"
"8447020"
"8447827"
"8449251"
"8449254"
"8448949"
"8446613"
"8450121"
"8445203"
"8445762"
"8446673"
