gameID,second,team_6,team_8
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",116,"8480001,8475745,8478498,8477956,8476999,8478443,8475791,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8475279,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",117,"8480001,8475745,8478498,8477956,8476999,8478443,8475791,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8475279,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",118,"8480001,8475745,8478498,8477956,8476999,8478443,8475791,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8475279,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",119,"8480001,8475745,8478498,8477956,8476999,8478443,8475791,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8475279,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",120,"8475745,8478498,8480001,8476999,8478443,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",121,"8475745,8478498,8480001,8476999,8478443,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",122,"8475745,8478498,8480001,8476999,8478443,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",123,"8475745,8478498,8480001,8476999,8478443,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",124,"8475745,8478498,8480001,8476999,8478443,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",125,"8475745,8478498,8480001,8476999,8478443,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",126,"8475745,8478498,8480001,8476999,8478443,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8480018,8477460,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",127,"8475745,8478498,8480001,8476999,8478443,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",128,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",129,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",130,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8475279,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",131,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475186,8475287,8479546,8479325","8478915,8474596,8473507,8474884,8478470,8480068,8481540,8476975,8475279,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",132,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475186,8475287,8479546,8479325","8478915,8474596,8477476,8473507,8474884,8478470,8480068,8481540,8475279,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",133,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8478915,8474596,8477476,8473507,8474884,8478470,8480068,8481540,8475279,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",134,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8478915,8474596,8477476,8473507,8474884,8478470,8480068,8481540,8475279,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",135,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8478915,8474596,8477476,8473507,8474884,8478470,8480068,8481540,8475279,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",136,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8478915,8474596,8477476,8473507,8474884,8478470,8480068,8481540,8475279,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",137,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8478915,8474596,8477476,8473507,8474884,8478470,8480068,8481540,8475279,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",138,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8478915,8474596,8477476,8473507,8474884,8478470,8480068,8481540,8475279,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",139,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8478915,8474596,8477476,8473507,8474884,8478470,8480068,8481540,8475279,8476975,8480018,8478838,8479543,8475227"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",140,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",141,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",142,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",143,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",144,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",145,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",146,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",147,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",148,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",149,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",150,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",151,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",152,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",153,"8475745,8478498,8477508,8476422,8476999,8477320,8478443,8477931,8475287,8479546,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",154,"8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475287,8475225,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",155,"8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475287,8475225,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",156,"8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475287,8475225,8479325","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",157,"8480001,8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475225","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",158,"8480001,8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475225","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",159,"8480001,8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475225","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",160,"8480001,8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475225","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",161,"8480001,8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475225","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",162,"8480001,8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475225","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",163,"8480001,8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475225","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",164,"8480001,8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475225","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",165,"8480001,8477508,8476422,8476999,8477320,8473419,8478443,8477931,8470638,8475225","8473507,8474596,8474884,8477476,8476967,8478470,8478915,8480068,8481540,8475279,8476975,8480018,8478838,8479543"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",166,"8480001,8477508,8476422,8476999,8473419,8478443,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8481540,8475279,8480018,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",167,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8481540,8475279,8480018,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",168,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8481540,8475279,8480018,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",169,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8481540,8475279,8480018,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",170,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8481540,8475279,8480018,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",171,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8481540,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",172,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8481540,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",173,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8481540,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",174,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8481540,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",175,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8481540,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",176,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",177,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8473507,8474596,8474884,8477476,8476967,8477989,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",178,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8474596,8477989,8474884,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",179,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8474596,8477989,8474884,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",180,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8474596,8477989,8474884,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",181,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8474596,8477989,8474884,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",182,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8474596,8477989,8474884,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",183,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8474596,8477989,8474884,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",184,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8474596,8477989,8474884,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",185,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8474596,8477989,8474884,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",186,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8474596,8477989,8474884,8478470,8480068,8475279,8476469,8477494"
"1      2021021000
2      2021021000
3      2021021000
4      2021021000
5      2021021000
          ...    
995    2021021211
996    2021021211
997    2021021211
998    2021021211
999    2021021211
Name: gameID, Length: 999, dtype: int64",187,"8480001,8477508,8476422,8476999,8473419,8477931,8470638,8475225,8476891,8479325","8475233,8474596,8477989,8474884,8478470,8480068,8475279,8476469,8477494"
